DATE,MORTGAGE15US_Monthly Change,MORTGAGE30US_Monthly Change,MORTGAGE5US_Monthly Change,Rent Index Mon_Chg,NASDAQCOM Mon_Chg,WILL5000 Per_Mon_Chg,House Completed,House Under Construction,5yr_Maturity Per_Mon_Chg,10yr_Maturity Per_Mon_Chg,30yr_Maturity Per_Mon_Chg,CPI Mon_Chg,House Index Monthly Change,Year,Month,Unemployment Rate,Unemployment Rate - Black or African American,Unemployment Rate - White,Insured Unemployment Rate,Number Unemployed for 27 Weeks & Over,EMRATIO,Personal Income,Real Personal Income,Job Openings- Total Nonfarm,AverageHourlySalary-Private,Median Sales Price for New Houses Sold,Real Private Residential Fixed Investment,Total Construction Spending- Residential,Monthly Supply of Houses in the United States,Homeownership Rate for the United States
2015-09-01,-0.0324999999999997,-0.0149999999999996,-0.0125000000000001,0.588719999999995,-3.967920000000007,-2.886567757017972,6.63,4.02,-3.2467532467532494,-6.787330316742078,3.1468531468531578,-0.3160100000000057,0.90300000000002,2015,9,5.0,9.3,4.4,1.4,2097,59.2,15834.1,15338.77,5488.0,25.11,299500.0,,452916.0,5.9,
2015-10-01,-0.0850000000000004,-0.0940000000000003,-0.0274999999999998,0.4704299999999932,11.003840000000013,7.883818975761285,6.45,4.04,-6.71140939597316,4.854368932038839,-2.0338983050847474,0.1388100000000065,0.9729999999999848,2015,10,5.0,9.0,4.4,1.36,2130,59.3,15870.4,15375.124,5773.0,25.2,298000.0,573.631,455257.0,5.6,63.7
2015-11-01,0.1525000000000003,0.1465,0.1049999999999999,0.3963500000000124,1.3937899999999956,0.0876273211944415,6.49,4.13,20.143884892086334,2.3148148148148064,4.844290657439435,0.1677499999999838,0.9509999999999934,2015,11,5.1,9.4,4.4,1.5,2074,59.4,15876.6,15370.641,5708.0,25.24,312600.0,,454074.0,5.5,
2015-12-01,0.0434999999999998,0.0215,0.0429999999999997,0.4256499999999903,-2.569819999999993,-2.1448447493366487,7.09,4.14,1.7964071856287442,2.714932126696835,-1.9801980198019675,-0.151219999999995,0.8140000000000214,2015,12,5.0,8.5,4.4,1.675,2127,59.6,15930.8,15434.451,5845.0,25.27,297100.0,,460815.0,5.1,
2016-01-01,-0.0510000000000001,-0.0914999999999999,-0.0604999999999997,0.5400800000000174,-9.985410000000002,-5.562760673112491,6.71,4.18,-10.588235294117643,-14.537444933920709,-3.703703703703714,-0.0643799999999998,0.7629999999999768,2016,1,4.8,8.5,4.2,2.0,2081,59.7,15957.2,15445.504,6012.0,25.36,288400.0,592.962,464700.0,5.6,63.5
2016-02-01,-0.1949999999999998,-0.2124999999999999,-0.1474999999999999,0.5069100000000049,-1.421199999999999,-0.3170745877549487,7.35,4.26,-19.73684210526316,-10.309278350515465,-8.391608391608383,-0.1866500000000144,0.3389999999999986,2016,2,4.9,8.6,4.2,1.95,2150,59.8,15958.5,15456.608,5770.0,25.39,305800.0,,465592.0,5.6,
2016-03-01,0.0060000000000002,0.0339999999999998,0.0659999999999998,0.4720799999999769,7.915549999999996,6.873693704303735,7.11,4.26,13.114754098360647,2.2988505747126458,2.2900763358778646,0.4394600000000253,0.5440000000000111,2016,3,5.0,8.9,4.3,1.8,2231,59.8,15996.7,15468.411,6129.0,25.45,303200.0,,478810.0,5.5,
2016-04-01,-0.096,-0.0889999999999999,-0.0634999999999998,0.5118900000000224,-2.3980200000000025,0.5355073981333358,7.11,4.31,-8.695652173913036,2.8089887640449462,-2.238805970149256,0.5386900000000026,0.6220000000000141,2016,4,5.1,8.8,4.4,1.58,2147,59.7,16035.6,15454.043,5803.0,25.53,318300.0,590.522,475632.0,5.1,63.1
2016-05-01,-0.0275000000000003,-0.0049999999999998,-0.02,0.5384199999999737,4.38261,1.5513963964188586,7.17,4.29,3.174603174603177,0.5464480874316944,0.3816793893129689,0.3337199999999996,0.657999999999987,2016,5,4.8,8.2,4.2,1.45,1925,59.7,16057.9,15450.73,5777.0,25.57,295200.0,,474981.0,5.2,
2016-06-01,-0.0004999999999997,-0.032,-0.0365000000000002,0.5168600000000083,-2.67438,0.131235320063148,7.56,4.3,-10.000000000000009,-19.021739130434785,-6.844106463878316,0.392799999999994,0.6229999999999905,2016,6,4.9,8.7,4.3,1.475,1986,59.7,16103.3,15463.252,5742.0,25.63,311200.0,,478711.0,5.2,
2016-07-01,-0.0945,-0.1280000000000001,-0.0259999999999998,0.4897699999999929,8.107399999999998,3.808838002733587,7.44,4.3,-8.547008547008536,-2.0134228187919483,-8.979591836734702,-0.071470000000005,0.731000000000023,2016,7,4.8,8.2,4.2,1.54,1943,59.8,16168.2,15516.252,5962.0,25.69,297400.0,587.366,481763.0,4.5,63.4
2016-08-01,-0.0024999999999999,-0.0049999999999998,-0.0049999999999998,0.4626900000000091,1.296590000000009,-0.0032604668220566,7.43,4.3,5.607476635514002,8.219178082191789,1.345291479820619,0.2622499999999945,1.0019999999999811,2016,8,4.9,8.0,4.4,1.475,1970,59.8,16205.7,15525.63,5677.0,25.72,298900.0,,485091.0,4.9,
2016-09-01,0.0109999999999996,0.0249999999999999,0.0689999999999999,0.5561099999999897,2.506879999999996,-0.0569655204432921,7.35,4.33,4.424778761061951,1.2658227848101276,3.982300884955766,0.3727100000000121,0.9800000000000182,2016,9,5.0,8.5,4.4,1.325,1933,59.7,16274.7,15571.45,5868.0,25.77,314800.0,,486805.0,5.2,
2016-10-01,0.0065000000000003,0.0100000000000002,0.0135,0.652290000000022,-3.118249999999989,-2.156159952529258,7.59,4.42,7.627118644067804,15.0,6.382978723404251,0.3337300000000027,0.934999999999974,2016,10,4.9,8.5,4.4,1.26,1946,59.7,16341.3,15601.188,5591.0,25.88,302800.0,597.615,505164.0,5.1,63.5
2016-11-01,0.2649999999999997,0.2999999999999998,0.1574999999999997,0.5572099999999978,3.414669999999973,4.279606102660369,7.85,4.44,25.98425196850394,28.80434782608696,14.399999999999997,0.1683400000000006,1.0010000000000048,2016,11,4.7,8.2,4.2,1.35,1865,59.7,16382.2,15633.11,5971.0,25.91,315000.0,,511112.0,5.2,
2016-12-01,0.4005000000000001,0.4280000000000004,0.2410000000000001,0.5793299999999988,1.5085000000000264,1.896612675700212,7.69,4.46,22.5,3.3755274261603407,8.741258741258742,0.3608999999999867,0.9550000000000124,2016,12,4.7,8.0,4.2,1.56,1860,59.7,16447.3,15663.357,5964.0,25.94,327000.0,,521509.0,5.4,
2017-01-01,-0.0404999999999997,-0.048,0.0165000000000001,0.4975100000000054,5.879419999999982,1.666711197038948,7.88,4.44,-2.040816326530614,0.0,-2.893890675241153,0.5806300000000135,1.1239999999999952,2017,1,4.7,7.4,4.2,1.8,1842,59.9,16566.5,15718.924,5646.0,26.02,315200.0,614.387,520246.0,5.3,63.6
2017-02-01,-0.0075000000000002,0.0175,-0.0475000000000003,0.5008299999999792,5.345969999999994,3.4890722700692773,7.53,4.52,-1.0416666666666676,-3.673469387755114,0.3311258278145624,0.1488399999999785,0.4970000000000141,2017,2,4.6,8.0,4.0,1.775,1785,59.9,16641.7,15774.278,5931.0,26.08,298000.0,,543536.0,5.2,
2017-03-01,0.0340000000000002,0.0284999999999993,0.0190000000000001,0.4466600000000085,2.19016000000002,-0.1159811938217676,7.95,4.53,5.78947368421052,1.6949152542372898,1.650165016501659,-0.062609999999978,0.7589999999999861,2017,3,4.4,7.9,3.9,1.625,1691,60.2,16693.0,15841.812,5813.0,26.1,321700.0,,537448.0,5.0,
2017-04-01,-0.1140000000000003,-0.1509999999999998,-0.0665,0.4461000000000013,3.44817999999998,0.9403513562474832,7.7,4.57,-9.452736318407949,-4.583333333333329,-4.545454545454549,0.3000599999999735,0.7930000000000064,2017,4,4.5,7.8,3.9,1.42,1709,60.2,16751.7,15860.799,6103.0,26.18,311100.0,612.734,541329.0,5.5,63.9
2017-05-01,-0.0449999999999999,-0.0350000000000001,-0.0299999999999998,0.5616400000000112,3.829860000000025,0.7700524534462999,7.95,4.59,1.0989010989011,-3.493449781659392,0.680272108843538,-0.121089999999981,0.8889999999999816,2017,5,4.4,7.6,3.8,1.3,1706,60.1,16849.8,15955.205,5810.0,26.22,323600.0,,541342.0,5.3,
2017-06-01,-0.0809999999999999,-0.1059999999999998,0.0184999999999999,0.5373099999999909,-1.474490000000003,0.7256287849502997,8.13,4.63,-3.80434782608696,4.524886877828059,-5.405405405405411,0.088009999999997,0.8210000000000264,2017,6,4.3,7.1,3.8,1.3,1669,60.1,16883.8,15967.401,6334.0,26.27,315200.0,,540034.0,5.3,
2017-07-01,0.0609999999999999,0.0634999999999998,0.084,0.4372600000000091,5.271109999999993,1.7670209726233823,8.42,4.63,5.649717514124299,-0.4329004329004429,2.85714285714286,0.0366300000000023,0.8839999999999861,2017,7,4.3,7.2,3.7,1.38,1716,60.2,16948.8,16022.118,6203.0,26.36,322900.0,610.093,546304.0,5.9,63.9
2017-08-01,-0.0749999999999997,-0.0874999999999999,-0.068,0.6047499999999957,2.043980000000005,-0.0029000728286688,7.4,4.75,-4.812834224598935,-7.826086956521728,-2.7777777777777803,0.5463599999999929,1.1939999999999884,2017,8,4.4,7.5,3.9,1.3,1709,60.1,17024.6,16054.909,6300.0,26.38,314200.0,,545675.0,6.0,
2017-09-01,-0.0550000000000001,-0.0749999999999997,0.0104999999999999,0.4311799999999834,1.7079699999999889,2.277956540084769,7.88,4.8,1.1235955056179785,9.905660377358489,-0.714285714285715,0.7950400000000002,1.078000000000003,2017,9,4.2,7.2,3.7,1.18,1700,60.4,17136.3,16101.162,6279.0,26.5,331500.0,,548076.0,5.3,
2017-10-01,0.0950000000000002,0.0899999999999998,0.0175,0.5439500000000237,5.880439999999993,2.0462982168258814,8.0,4.87,9.999999999999996,2.145922746781108,3.5971223021582768,0.0626100000000065,1.024000000000001,2017,10,4.1,7.6,3.6,1.125,1603,60.1,17228.4,16162.331,6380.0,26.48,319500.0,625.5,545984.0,5.5,64.0
2017-11-01,0.0879999999999996,0.0270000000000001,0.06,0.5422799999999768,3.7128700000000094,2.7812535044471245,7.97,4.96,3.5353535353535275,1.6806722689075646,-2.7777777777777803,0.4258700000000033,1.1170000000000186,2017,11,4.2,7.5,3.7,1.25,1593,60.1,17297.5,16197.973,6282.0,26.54,343400.0,,566922.0,4.9,
2017-12-01,0.0969999999999999,0.028,0.1524999999999998,0.6406900000000064,0.7466300000000103,0.9442994806403588,8.47,4.96,6.341463414634163,-0.8264462809917362,-1.0714285714285643,0.2114599999999882,1.1899999999999975,2017,12,4.1,6.9,3.7,1.44,1506,60.1,17361.0,16233.855,6359.0,26.64,343300.0,,575346.0,5.4,
2018-01-01,0.0975000000000001,0.0824999999999995,0.08,0.5837500000000091,12.894539999999978,5.142856047749966,8.58,4.98,9.17431192660549,13.333333333333346,3.9711191335740015,0.5818099999999902,1.167999999999978,2018,1,4.0,7.5,3.5,1.65,1437,60.2,17478.1,16290.517,6601.0,26.72,329600.0,620.315,582012.0,5.6,64.2
2018-02-01,0.3025000000000002,0.2975000000000003,0.1225,0.3631799999999998,-3.5141500000000008,-3.887625151056172,8.8,5.01,9.243697478991605,5.514705882352938,8.680555555555555,0.3420000000000129,0.9410000000000024,2018,2,4.1,6.8,3.6,1.6,1421,60.4,17548.9,16320.326,6586.0,26.75,327200.0,,592504.0,5.6,
2018-03-01,0.125,0.1139999999999998,0.0569999999999999,0.4052000000000078,-5.318569999999994,-2.2560721384776867,8.49,5.06,1.1538461538461462,-4.529616724738672,-1.2779552715654965,0.1281700000000114,0.9490000000000124,2018,3,4.0,6.6,3.5,1.48,1352,60.4,17618.7,16368.649,6833.0,26.83,335400.0,,583579.0,5.4,
2018-04-01,0.0149999999999996,0.0235000000000003,0.008,0.5831899999999735,0.0717199999999991,0.289695652949993,7.83,5.15,2.661596958174916,7.664233576642333,-0.647249190938512,0.4477299999999786,0.8520000000000039,2018,4,4.0,6.5,3.6,1.275,1382,60.4,17673.1,16384.43,6910.0,26.91,314400.0,617.612,582427.0,5.7,64.5
2018-05-01,0.141,0.1185,0.1299999999999999,0.4566100000000119,9.538520000000004,2.514670377601994,8.81,5.21,4.444444444444431,-4.067796610169495,1.9543973941368096,0.3018300000000238,0.7740000000000009,2018,5,3.8,5.8,3.5,1.1,1227,60.5,17747.2,16416.788,6987.0,26.99,316700.0,,581631.0,5.5,
2018-06-01,-0.0259999999999998,-0.016,0.0274999999999998,0.4632400000000132,1.7305100000000095,0.5129474832831409,8.59,5.2,-1.418439716312058,0.7067137809187285,-2.5559105431309925,0.21617999999998,0.6869999999999834,2018,6,4.0,6.5,3.5,1.14,1425,60.5,17830.5,16468.096,7271.0,27.04,310500.0,,570891.0,6.1,
2018-07-01,-0.0324999999999997,-0.0425000000000004,0.0175,0.5362099999999828,4.098209999999995,3.298394187389809,8.18,5.25,0.0,3.8596491228070127,-1.3114754098360668,0.1140000000000043,0.5330000000000155,2018,7,3.8,6.4,3.3,1.2,1393,60.6,17926.2,16540.252,7209.0,27.12,327500.0,609.123,562859.0,6.1,64.4
2018-08-01,0.0104999999999995,0.0224999999999999,0.0390000000000001,0.6052999999999997,11.109319999999997,3.2824750756217047,9.43,5.21,-0.3597122302158196,-3.378378378378381,0.9966777408637956,0.2303599999999903,0.7259999999999991,2018,8,3.8,6.2,3.4,1.15,1302,60.3,17994.8,16590.614,7204.0,27.22,321400.0,,553691.0,6.4,
2018-09-01,0.0620000000000002,0.0775000000000005,0.0634999999999998,0.5002800000000036,-1.6034899999999936,0.0253717966896829,8.46,5.25,4.332129963898921,6.6433566433566416,3.618421052631575,0.2646200000000078,0.6069999999999993,2018,9,3.7,6.2,3.3,1.02,1354,60.4,18008.6,16573.192,7352.0,27.31,328300.0,,553579.0,6.5,
2018-10-01,0.1674999999999995,0.2024999999999996,0.1425,0.4831399999999917,-18.79158000000001,-7.39279539297837,8.24,5.29,3.806228373702418,3.2786885245901667,6.031746031746031,0.4229200000000048,0.695999999999998,2018,10,3.8,6.4,3.3,0.975,1341,60.5,18052.6,16590.067,7295.0,27.36,328300.0,600.989,542175.0,7.2,64.6
2018-11-01,0.0345000000000004,0.0359999999999995,0.0259999999999998,0.6451100000000167,0.6252499999999941,1.6913905744803392,7.8,5.32,-1.6666666666666607,-4.444444444444449,0.5988023952095813,-0.0454799999999977,0.5039999999999907,2018,11,3.8,6.2,3.4,1.05,1251,60.5,18080.5,16603.959,7574.0,27.43,308500.0,,539913.0,6.5,
2018-12-01,-0.1920000000000001,-0.2284999999999994,-0.0834999999999999,0.4306200000000046,-17.644569999999987,-9.463559578712752,7.7,5.39,-9.152542372881356,-10.631229235880395,-7.738095238095231,-0.1943300000000078,0.4190000000000111,2018,12,3.9,6.8,3.4,1.28,1302,60.5,18262.7,16761.204,7436.0,27.55,329700.0,,528124.0,7.4,
2019-01-01,-0.1839999999999997,-0.1734999999999997,-0.1145,0.519629999999978,16.406180000000006,8.51088053638732,9.27,5.42,-5.22388059701493,-2.2304832713754665,-1.935483870967744,-0.0307200000000023,0.4139999999999872,2019,1,4.0,6.9,3.5,1.5,1260,60.7,18303.5,16811.92,7478.0,27.59,305400.0,598.397,534112.0,6.5,64.2
2019-02-01,-0.1060000000000003,-0.0940000000000003,-0.0404999999999997,0.5174100000000124,6.364739999999983,3.2498621914401573,8.26,5.4,-1.968503937007867,3.802281368821296,-0.6578947368421059,0.3118800000000021,0.396000000000015,2019,2,3.8,7.0,3.2,1.5,1292,60.7,18370.0,16852.747,7058.0,27.68,320800.0,,529595.0,6.1,
2019-03-01,-0.0825,-0.1050000000000004,-0.0424999999999999,0.6931999999999903,4.994200000000006,1.3451430230602368,9.55,5.31,-4.819277108433739,-11.721611721611715,-1.3245033112582794,0.6957999999999913,0.6409999999999911,2019,3,3.8,6.5,3.3,1.38,1324,60.7,18426.7,16866.276,7332.0,27.76,310600.0,,531409.0,5.8,
2019-04-01,-0.1124999999999998,-0.1224999999999996,-0.0725000000000002,0.7208400000000097,9.290210000000002,3.897143489572547,9.24,5.28,-1.6877637130801704,4.149377593360981,-1.342281879194632,0.6964000000000112,0.7299999999999898,2019,4,3.7,6.6,3.2,1.15,1300,60.6,18459.1,16840.839,7257.0,27.8,339000.0,595.219,537129.0,6.1,64.3
2019-05-01,-0.0710000000000001,-0.0705,-0.1025,0.4134899999999959,-16.299029999999988,-6.737023106439814,8.87,5.23,-6.0085836909871295,-14.741035856573692,-4.081632653061228,0.0265799999999956,0.6380000000000052,2019,5,3.7,6.1,3.3,1.1,1335,60.6,18474.2,16837.564,7279.0,27.88,312700.0,,538074.0,6.7,
2019-06-01,-0.2965,-0.2694999999999998,-0.1749999999999998,0.7307900000000132,14.036669999999988,6.796751948751973,8.75,5.22,-16.438356164383556,-6.54205607476636,-8.865248226950355,0.0307099999999991,0.3430000000000177,2019,6,3.6,6.0,3.3,1.1,1381,60.7,18509.4,16849.893,7165.0,27.96,311800.0,,544438.0,5.5,
2019-07-01,-0.0349999999999997,-0.0375,-0.0100000000000002,0.4858999999999867,4.293430000000001,1.3780128816376027,9.13,5.2,0.0,1.0000000000000009,0.0,0.2965200000000152,0.3849999999999909,2019,7,3.6,5.6,3.3,1.2,1146,60.8,18531.1,16840.036,7137.0,28.04,308300.0,601.944,550109.0,6.0,64.7
2019-08-01,-0.1205000000000002,-0.149,-0.1049999999999999,0.4715300000000013,-5.393810000000002,-2.2682615314471315,9.38,5.16,-18.5792349726776,-25.742574257425744,-17.509727626459135,0.1140000000000043,0.686000000000007,2019,8,3.7,5.2,3.4,1.1,1228,60.8,18616.6,16906.506,7150.0,28.16,327000.0,,559162.0,5.5,
2019-09-01,0.0330000000000003,-0.0110000000000001,0.0224999999999999,0.6832500000000152,0.925219999999996,1.66720424673335,8.52,5.21,5.369127516778528,11.999999999999996,1.8867924528301905,0.2445299999999974,0.6929999999999836,2019,9,3.5,5.4,3.2,1.0,1297,60.9,18645.1,16924.441,7100.0,28.15,315700.0,,562791.0,5.3,
2019-10-01,0.0269999999999996,0.0830000000000001,-0.0004999999999997,0.3631899999999746,7.436370000000011,2.068880570648956,9.2,5.2,-2.5477707006369448,0.5952380952380958,1.3888888888888795,0.5050200000000018,0.7139999999999986,2019,10,3.6,5.6,3.3,0.975,1235,60.9,18693.6,16936.103,7340.0,28.24,322400.0,610.52,563877.0,5.5,64.9
2019-11-01,0.0155000000000002,0.0069999999999996,0.0304999999999999,0.5378600000000233,9.469059999999985,3.487875657173473,9.15,5.22,7.189542483660122,5.3254437869822535,4.109589041095884,0.3555899999999781,0.9159999999999968,2019,11,3.6,5.7,3.3,1.06,1204,61.0,18788.3,17008.962,6915.0,28.33,328000.0,,574079.0,5.6,
2019-12-01,0.02,0.0250000000000003,-0.02,0.511889999999994,7.794530000000009,2.757433828454244,9.03,5.27,2.4390243902439046,7.865168539325837,0.8771929824561412,0.126400000000018,0.9920000000000186,2019,12,3.6,6.2,3.1,1.275,1177,61.0,18800.5,16975.579,6730.0,28.36,329500.0,,579863.0,5.3,
2020-01-01,-0.1055000000000001,-0.096,-0.0584999999999999,0.6478699999999833,4.52582000000001,-0.1060468296599685,9.06,5.34,-7.142857142857137,-21.354166666666664,-3.4782608695652013,0.2858799999999917,1.0509999999999875,2020,1,3.5,6.1,3.0,1.475,1163,61.1,18973.3,17105.812,7154.0,28.43,328900.0,637.624,596728.0,5.0,65.3
2020-02-01,-0.1019999999999998,-0.1590000000000002,-0.0714999999999999,0.5395200000000102,-14.810130000000015,-8.390910545352808,10.1,5.37,-15.384615384615383,-25.16556291390729,-11.26126126126127,0.0809199999999918,0.9920000000000186,2020,2,3.5,6.0,3.0,1.4,1111,61.1,19116.2,17219.643,7012.0,28.51,331800.0,,600581.0,5.5,
2020-03-01,-0.0850000000000004,-0.0149999999999996,-0.1025,0.5245999999999924,-22.009950000000003,-13.783619589058135,9.07,5.33,-55.30303030303031,-38.05309734513274,-25.888324873096447,-0.4932000000000016,1.245999999999981,2020,3,4.4,6.8,3.9,2.675,1188,59.9,18763.5,16947.234,5769.0,28.74,328200.0,,595963.0,6.5,
2020-04-01,-0.0809999999999999,-0.1440000000000001,0.1519999999999997,0.4107300000000009,30.186480000000017,13.13235129381346,8.85,5.15,-33.89830508474576,-8.571428571428562,-13.013698630136982,-1.0614300000000014,0.8660000000000139,2020,4,14.8,16.7,14.1,11.7,1004,51.3,21093.1,19152.778,4630.0,30.07,310100.0,571.27,569892.0,6.8,68.1
2020-05-01,-0.1114999999999999,-0.0735000000000001,-0.1494999999999997,0.4256500000000187,15.235199999999992,4.978275111026777,8.38,5.08,-12.820512820512816,1.562500000000001,8.661417322834636,-0.1476699999999766,0.2160000000000081,2020,5,13.3,16.7,12.3,13.88,1203,52.8,20246.1,18353.168,5447.0,29.74,317100.0,,547787.0,5.3,
2020-06-01,-0.0899999999999998,-0.0699999999999998,-0.0700000000000002,0.2664399999999887,14.437669999999995,2.196240379371522,9.29,5.09,0.0,1.5384615384615397,7.971014492753631,0.7914899999999818,0.4179999999999779,2020,6,11.1,15.3,10.1,12.1,1358,54.6,20032.7,18070.393,6112.0,29.35,341100.0,,562612.0,4.3,
2020-07-01,-0.0825,-0.1465,-0.0705,0.3123300000000029,17.42249000000001,5.544067981613347,9.48,5.14,-17.64705882352941,-16.666666666666664,-12.080536912751674,0.7808700000000215,1.3600000000000136,2020,7,10.2,14.4,9.2,11.4,1483,55.2,20173.9,18149.86,6717.0,29.37,329800.0,645.478,584418.0,3.6,67.3
2020-08-01,-0.0449999999999999,-0.0809999999999999,-0.1169999999999999,0.1907099999999957,26.144479999999987,7.130510346417907,8.95,5.26,-3.571428571428574,30.90909090909089,3.816793893129775,0.5357299999999725,2.7819999999999823,2020,8,8.4,12.8,7.4,9.54,1593,56.5,19624.3,17603.151,6451.0,29.47,325500.0,,624410.0,3.5,
2020-09-01,-0.0900000000000003,-0.0449999999999999,0.0700000000000002,0.2775100000000066,-15.42881,-3.871059093131556,9.12,5.42,0.0,-4.166666666666671,4.41176470588234,0.3768500000000188,3.176000000000016,2020,9,7.8,12.0,7.0,7.9,2405,56.6,19762.2,17698.892,6611.0,29.5,344400.0,,629972.0,3.6,
2020-10-01,-0.0389999999999997,-0.056,-0.0870000000000001,0.3018199999999922,-6.494799999999998,-2.301795648903389,8.83,5.65,25.925925925925924,27.536231884057983,10.56338028169015,0.1848799999999926,3.7309999999999945,2020,10,6.9,10.8,6.0,5.16,3534,57.4,19628.7,17573.127,6873.0,29.52,346900.0,697.854,659365.0,3.5,65.6
2020-11-01,-0.0409999999999999,-0.0689999999999999,0.1145,0.1536800000000084,32.665880000000016,11.807573301877415,8.97,5.86,14.705882352941172,-4.545454545454549,3.184713375796181,0.2746600000000114,3.334000000000003,2020,11,6.7,10.3,5.9,3.925,3929,57.4,19386.3,17355.669,6766.0,29.61,350800.0,,679699.0,4.1,
2020-12-01,-0.0870000000000001,-0.0809999999999999,-0.2145000000000001,0.2139300000000048,17.49946,4.3250051820568025,9.5,6.11,0.0,10.714285714285724,3.0864197530864086,0.3738899999999887,2.954000000000008,2020,12,6.7,9.9,6.0,3.675,3956,57.4,19491.3,17386.005,6752.0,29.91,356600.0,,713219.0,3.9,
