DATE,NASDAQCOM,NASDAQCOM Mon_Chg,NASDAQCOM Per_Mon_Chg,NASDAQCOM Yr_Chg,NASDAQCOM Per_Yr_Chg,WILL5000,WILL5000 Mon_Chg,WILL5000 Per_Mon_Chg,WILL5000 Yr_Chg,WILL5000 Per_Yr_Chg
2010-09-01,60.11192,6.461099999999995,12.042872783677854,6.248179999999998,11.599974305534666,89.28992,7.481279999999998,9.144853159764052,7.429509999999993,9.07582798571372
2010-10-01,63.63419,3.522269999999999,5.859520041948417,11.732459999999996,22.60514244900892,92.66232,3.372399999999999,3.7769100924270056,12.892889999999994,16.162695408504227
2010-11-01,63.40122,-0.2329699999999945,-0.3661082194964603,8.974580000000003,16.489314791433024,92.95196,0.2896400000000056,0.3125758129086404,8.75439,10.397437835795024
2010-12-01,67.32575,3.924529999999997,6.189991296697441,9.73823,16.910313206750356,99.17426,6.222300000000004,6.69410306140936,12.845950000000002,14.880344582211794
2011-01-01,68.52386,1.1981099999999998,1.7795717091900198,14.027430000000004,25.740089763678103,101.2131,2.0388399999999933,2.055815692499237,17.96083999999999,21.573996910113895
2011-02-01,70.60972,2.0858599999999967,3.0439908084570786,13.80614,24.305052604078828,104.61838,3.4052800000000047,3.3644656669937048,18.757549999999995,21.84645780852572
2011-03-01,70.57926,-0.0304599999999908,-0.043138536734023,9.722740000000002,15.976496848653197,104.84316,0.2247799999999955,0.2148570834302687,13.772220000000004,15.122518774924258
2011-04-01,72.92601,2.34675,3.324985271877319,10.464810000000009,16.754096943382464,107.78263,2.93947,2.803683139653555,14.87988,16.016619529561826
2011-05-01,71.95554,-0.970470000000006,-1.3307597659600543,14.675350000000002,25.620288619852698,106.29124,-1.4913899999999956,-1.3837016224228298,20.92366,24.51007747906172
2011-06-01,70.38766,-1.5678800000000024,-2.1789566168220023,16.858399999999996,31.4938035758387,104.25437,-2.0368700000000075,-1.9163103187054809,23.723299999999995,29.45856797879377
2011-07-01,69.95267,-0.4349899999999991,-0.6179918468663387,12.731859999999998,22.25040155845399,101.9015,-2.352869999999996,-2.256855036388399,15.897220000000004,18.484219622558324
2011-08-01,65.46271,-4.489959999999996,-6.418568440632782,11.811889999999998,22.01623386184964,95.60164,-6.299859999999995,-6.182303498967135,13.793000000000006,16.86007737080094
2011-09-01,61.29912,-4.163589999999999,-6.360246925310607,1.1872000000000045,1.9749826656676488,88.14167,-7.459969999999998,-7.803182037462954,-1.1482499999999902,-1.2859794252251433
2011-10-01,68.12618,6.827060000000003,11.13728875716324,4.491990000000008,7.059082546662429,98.0462,9.904529999999994,11.23705734189061,5.383880000000005,5.810214982745959
2011-11-01,66.50018,-1.6260000000000048,-2.386747649728789,3.098959999999998,4.887855470289054,97.49256,-0.5536400000000015,-0.5646725727259205,4.540599999999998,4.884888925419107
2011-12-01,66.11469,-0.3854900000000043,-0.5796826414605258,-1.2110600000000034,-1.7988065487573528,98.21104,0.7184799999999996,0.7369587997278967,-0.9632200000000068,-0.9712399164864016
2012-01-01,71.41092,5.296230000000008,8.010670548406123,2.8870600000000053,4.2132185781711735,102.94355,4.732510000000005,4.818714881748534,1.7304500000000047,1.709709513887041
2012-02-01,75.29509,3.8841699999999975,5.439182130688132,4.685370000000006,6.635587848245264,107.05122,4.107669999999999,3.9902159970197246,2.432839999999999,2.325442240646432
2012-03-01,78.45927,3.1641800000000018,4.202372292801565,7.880009999999999,11.16476710013678,110.2005,3.1492800000000045,2.9418441004222133,5.357340000000008,5.109861244167009
2012-04-01,77.31191,-1.1473600000000062,-1.4623638481469508,4.385899999999992,6.014177931851739,109.29798,-0.9025200000000098,-0.8189799501817231,1.515349999999998,1.4059315494528182
2012-05-01,71.75352,-5.558390000000003,-7.189564971296147,-0.2020200000000045,-0.2807567005959576,102.32226,-6.975719999999996,-6.382295445899362,-3.968980000000002,-3.734061245310528
2012-06-01,74.48729,2.733770000000007,3.809945491175913,4.099630000000005,5.824358985651753,106.18867,3.866410000000002,3.7786596973131767,1.9343000000000077,1.855365870994192
2012-07-01,74.60048,0.113190000000003,0.1519588106910628,4.647810000000007,6.644221014008482,107.1757,0.9870300000000044,0.9295059444665842,5.274200000000008,5.17578249584158
2012-08-01,77.83471,3.2342299999999966,4.3354010590816525,12.372,18.89930924032934,109.47227,2.2965699999999885,2.1428084911038496,13.870629999999991,14.508778301292727
2012-09-01,79.08511,1.250399999999999,1.606481221552697,17.785989999999998,29.01508210884593,112.12506,2.65279000000001,2.4232529388492723,23.98339,27.210047188804115
2012-10-01,75.5575,-3.527609999999996,-4.460523605518151,7.431319999999999,10.908170691502148,110.01382,-2.1112400000000093,-1.8829332176054212,11.967619999999997,12.206102837233871
2012-11-01,76.39524,0.8377399999999966,1.1087449955331987,9.89506,14.879749197671346,110.44055,0.4267300000000062,0.3878876308449304,12.947990000000004,13.281003186294429
2012-12-01,76.6305,0.2352599999999967,0.307951123656391,10.515810000000002,15.905406196414145,111.55577,1.1152199999999937,1.0097921460912622,13.344729999999998,13.587810494624636
2013-01-01,79.74241,3.111910000000009,4.060928742472004,8.331490000000002,11.666969141414228,117.47144,5.915670000000006,5.302881240477302,14.52789,14.112482035057075
2013-02-01,80.20074,0.4583299999999894,0.5747631655476545,4.905649999999994,6.515232268133279,118.72059,1.2491500000000002,1.063364848511264,11.66937,10.900735180785423
2013-03-01,82.92461,2.723870000000005,3.3963152958439102,4.465339999999998,5.691284152911438,123.11456,4.393969999999996,3.7011018897395935,12.914059999999992,11.718694561276935
2013-04-01,84.47955,1.554940000000002,1.8751248875333897,7.167640000000006,9.271068325695234,125.12573,2.011170000000007,1.633576077435526,15.827750000000009,14.481283185654492
2013-05-01,87.70566,3.226109999999992,3.818805853014121,15.95214,22.23185705732625,127.70951,2.58377999999999,2.064946993715833,25.387249999999995,24.81107239030881
2013-06-01,86.36923,-1.336429999999993,-1.5237671092150642,11.88194,15.95163416470112,125.88027,-1.8292399999999984,-1.4323443884484397,19.691599999999998,18.543974606707096
2013-07-01,92.03167,5.662440000000004,6.556084846420425,17.43119,23.36605608971953,132.57466,6.694389999999999,5.318061361005977,25.398959999999988,23.69843164075437
2013-08-01,91.10536,-0.9263100000000009,-1.006512214762593,13.270650000000003,17.049784087330707,128.45762,-4.117040000000003,-3.105450166721154,18.98535,17.34261105574955
2013-09-01,95.71434,4.6089800000000025,5.058955916534441,16.629230000000007,21.02700495706462,132.82492,4.3673,3.3997983148060817,20.699859999999987,18.461403721879822
2013-10-01,99.47619,3.761849999999996,3.930288815657085,23.91869,31.65627502233398,138.39057,5.565650000000005,4.19021520961579,28.37675,25.793804814704192
2013-11-01,103.03374,3.557549999999992,3.576282927603069,26.638499999999997,34.869319083230835,142.09395,3.70338000000001,2.676034935039295,31.653400000000005,28.66103075364982
2013-12-01,105.99541,2.961670000000012,2.874466170013835,29.36491000000001,38.32013362825508,145.52719,3.433239999999984,2.416176058164323,33.971419999999995,30.45240958849551
2014-01-01,104.15014,-1.8452700000000133,-1.740896138804514,24.407729999999987,30.60821713314156,140.8067,-4.720489999999984,-3.243716861433237,23.335260000000005,19.864624116295847
2014-02-01,109.33343,5.183290000000014,4.976747990929263,29.13269000000001,36.32471470961492,146.99901,6.192309999999992,4.397738175811231,28.27842,23.81930548020356
2014-03-01,106.56388,-2.769550000000009,-2.533122760348788,23.63927,28.50694142547067,147.80139,0.8023799999999994,0.5458404107619497,24.68683,20.05191749862892
2014-04-01,104.42118,-2.1426999999999907,-2.0107188289315205,19.941630000000004,23.605274886052307,147.9001,0.0987100000000111,0.0667855694726627,22.774370000000005,18.201188516542523
2014-05-01,107.67115,3.2499699999999905,3.112366667375326,19.965490000000003,22.764197886430598,150.79633,2.8962300000000027,1.958233970091976,23.086820000000017,18.077604400799924
2014-06-01,111.8728,4.201650000000001,3.902298805204552,25.50357,29.52853695696951,154.2385,3.442169999999976,2.282661653635719,28.358229999999992,22.527938651545625
2014-07-01,110.89802,-0.9747799999999956,-0.8713288663553568,18.86635,20.49984532498432,151.20214,-3.036359999999973,-1.9686135433111536,18.62748000000002,14.050558379708477
2014-08-01,116.24018,5.342159999999993,4.817182488920896,25.13481999999999,27.58873901601397,157.03981,5.837669999999974,3.860838213004111,28.58219,22.250287682427867
2014-09-01,114.0353,-2.2048799999999886,-1.8968311989881543,18.32096,19.14129063628292,153.61835,-3.421459999999996,-2.17872143375619,20.79343,15.65476568704126
2014-10-01,117.52103,3.4857299999999896,3.056711386737255,18.044839999999997,18.13985839224441,157.68097,4.06262000000001,2.644618953399779,19.290400000000005,13.93910004128172
2014-11-01,121.60417,4.08314,3.4743909239052795,18.57043,18.023639634939,161.25699,3.57602,2.267883055260251,19.163039999999995,13.486175871668
2014-12-01,120.19364,-1.4105299999999945,-1.159935551552216,14.198229999999995,13.395136638463867,160.90803,-0.3489600000000052,-0.2163999216406093,15.380840000000006,10.56904898665329
2015-01-01,117.63524,-2.558400000000006,-2.1285652052804176,13.485100000000005,12.947750238261804,156.296,-4.612030000000004,-2.866252231165843,15.489299999999986,11.000399838928107
2015-02-01,125.96673,8.331490000000002,7.082478005740459,16.63329999999999,15.213370695495412,164.82893,8.532930000000022,5.459467932640645,17.829920000000016,12.129278965892366
2015-03-01,124.37702,-1.5897099999999966,-1.262007833338213,17.813140000000004,16.715926634803466,162.70492,-2.124010000000027,-1.2886148080922608,14.90352999999999,10.083484329883492
2015-04-01,125.40561,1.028589999999994,0.8269936038023697,20.98442999999999,20.095951798284588,163.42613,0.7212100000000135,0.4432625639101838,15.526029999999992,10.49764672234839
2015-05-01,128.66953,3.263920000000013,2.6026905813862817,20.99838000000001,19.502327225073763,165.17835,1.752219999999994,1.0721786044863169,14.382019999999985,9.537380651107345
2015-06-01,126.55906,-2.1104700000000065,-1.6402251566474255,14.686260000000004,13.127641392724598,162.00261,-3.1757399999999905,-1.9226127395024777,7.764110000000016,5.033833964930946
2015-07-01,130.14783,3.5887699999999967,2.8356484316492208,19.24981,17.358118747295936,164.67165,2.6690399999999954,1.6475290120325812,13.469509999999984,8.908280001857106
2015-08-01,121.22045,-8.92738,-6.8594151742676,4.980270000000004,4.284465147937662,154.53093,-10.140719999999988,-6.1581456188724575,-2.5088799999999765,-1.5976076384707654
2015-09-01,117.25253,-3.967920000000007,-3.273309082749657,3.2172299999999865,2.821257978888981,150.07029,-4.460640000000012,-2.8865677570179717,-3.5480599999999924,-2.30965896977802
2015-10-01,128.25637,11.003840000000013,9.384735664125978,10.735340000000008,9.13482463521636,161.90156,11.83126999999999,7.883818975761285,4.220589999999987,2.6766641529412123
2015-11-01,129.65016,1.3937899999999956,1.0867218524896625,8.045990000000003,6.616541192625223,162.04343,0.1418700000000115,0.0876273211944415,0.7864399999999989,0.4876935877322272
2015-12-01,127.08034,-2.569819999999993,-1.9821186491401117,6.886700000000005,5.729670887744147,158.56785,-3.475580000000008,-2.1448447493366487,-2.340180000000004,-1.4543587414500097
2016-01-01,117.09493,-9.985410000000002,-7.857556880946339,-0.540309999999991,-0.4593096422466524,149.7471,-8.820750000000004,-5.562760673112491,-6.548900000000003,-4.190062445616013
2016-02-01,115.67373,-1.421199999999999,-1.213716084889413,-10.292999999999992,-8.171205206327095,149.27229,-0.4748099999999908,-0.3170745877549487,-15.556640000000016,-9.43805192450137
2016-03-01,123.58928,7.915549999999996,6.842997109196699,-0.7877399999999994,-0.6333485076262475,159.53281,10.260520000000014,6.873693704303735,-3.172109999999975,-1.9496091451936275
2016-04-01,121.19126,-2.3980200000000025,-1.9403139171941144,-4.214349999999996,-3.360575336302735,160.38712,0.8543099999999981,0.5355073981333358,-3.0390099999999904,-1.859561870552763
2016-05-01,125.57387,4.38261,3.616275629117149,-3.0956600000000094,-2.4058998272551464,162.87536,2.4882399999999905,1.5513963964188586,-2.302989999999994,-1.394244463635818
2016-06-01,122.89949,-2.6743799999999998,-2.129726510778078,-3.659570000000002,-2.8915906929144404,163.08911,0.2137500000000045,0.131235320063148,1.086500000000001,0.6706682071356757
2016-07-01,131.00689,8.107399999999998,6.596772696127541,0.8590599999999995,0.6600647894014057,169.30091,6.2117999999999824,3.808838002733587,4.629259999999988,2.8112064219918778
2016-08-01,132.30348,1.296590000000009,0.9897113044970453,11.083030000000008,9.14287152044066,169.29539,-0.0055199999999899,-0.0032604668220566,14.764459999999984,9.554372060014124
2016-09-01,134.81036,2.506879999999996,1.8947952087125717,17.55783000000001,14.974371981568336,169.19895,-0.0964400000000011,-0.0569655204432921,19.12866,12.74646700556119
2016-10-01,131.69211,-3.118249999999989,-2.31306407015009,3.43574000000001,2.678806518537839,165.55075,-3.6482000000000023,-2.156159952529258,3.649190000000005,2.2539560458836867
2016-11-01,135.10678,3.414669999999973,2.592919196146202,5.456619999999987,4.208726005428753,172.63567,7.084920000000011,4.279606102660369,10.592240000000004,6.536667361336404
2016-12-01,136.61528,1.5085000000000264,1.1165242780562357,9.534940000000006,7.503080334849596,175.9099,3.2742299999999886,1.896612675700212,17.34205,10.936674742074134
2017-01-01,142.4947,5.879419999999982,4.303632800079157,25.39976999999999,21.691605264207418,178.84181,2.931910000000016,1.666711197038948,29.09471000000002,19.42923101682772
2017-02-01,147.84067,5.345969999999994,3.7516974315535903,32.16693999999998,27.80833643040644,185.08173,6.239919999999984,3.4890722700692773,35.809439999999995,23.989341893260963
2017-03-01,150.03083,2.19016000000002,1.4814326801955242,26.441550000000007,21.394695397529627,184.86707,-0.2146599999999807,-0.1159811938217676,25.33426,15.88028193072008
2017-04-01,153.47901,3.44817999999998,2.2983142864703066,32.28774999999999,26.64197896779024,186.60547,1.7383999999999844,0.9403513562474832,26.218349999999987,16.346917383390878
2017-05-01,157.30887,3.829860000000025,2.4953640240447377,31.735000000000014,25.271977362806464,188.04243,1.4369599999999991,0.7700524534462999,25.167069999999995,15.451735609364114
2017-06-01,155.83438,-1.474490000000003,-0.9373215890496212,32.93489000000001,26.798231628137763,189.40692,1.3644900000000175,0.7256287849502997,26.31781000000001,16.13707377518953
2017-07-01,161.10549,5.271109999999993,3.3825077624077515,30.098600000000005,22.97482216393352,192.75378,3.3468599999999924,1.7670209726233823,23.45287000000002,13.852772557454074
2017-08-01,163.14947,2.043980000000005,1.2687215066351896,30.84599,23.314571922068865,192.74819,-0.0055900000000121,-0.0029000728286688,23.4528,13.853182889386412
2017-09-01,164.85744,1.7079699999999889,1.0468743784457215,30.047079999999998,22.288405727868387,197.13891,4.390720000000016,2.277956540084769,27.939960000000013,16.513081198198932
2017-10-01,170.73788,5.880439999999993,3.5669849052611715,39.045769999999976,29.649285746883372,201.17296,4.034049999999979,2.0462982168258814,35.622209999999995,21.51739572306377
2017-11-01,174.45075,3.7128700000000094,2.174602378804287,39.34397000000001,29.12064812735528,206.76809,5.595130000000012,2.7812535044471245,34.13242,19.77136011346901
2017-12-01,175.19738,0.7466300000000103,0.4279889882961296,38.5821,28.241423653342437,208.7206,1.9525099999999893,0.9442994806403588,32.8107,18.65199172985716
2018-01-01,188.09192,12.894539999999978,7.3600073243104305,45.59721999999999,31.99923926995179,219.4548,10.734200000000016,5.142856047749966,40.61299,22.70889005205214
2018-02-01,184.57777,-3.5141500000000008,-1.8683152365077675,36.7371,24.849116281737636,210.92322,-8.53158000000002,-3.887625151056172,25.841489999999997,13.96220469735181
2018-03-01,179.2592,-5.318569999999994,-2.881479172708606,29.228369999999984,19.481575886769395,206.16464,-4.758579999999995,-2.2560721384776867,21.29756999999998,11.520477930439412
2018-04-01,179.33092,0.0717199999999991,0.0400091041352405,25.851910000000004,16.843938464289028,206.76189,0.5972500000000025,0.289695652949993,20.15642,10.801623339337263
2018-05-01,188.86944,9.538520000000004,5.318948901840244,31.560569999999984,20.062803832994277,211.96127,5.199380000000019,2.514670377601994,23.918840000000017,12.719916457152792
2018-06-01,190.59995,1.7305100000000095,0.9162466940125464,34.76557,22.309306842302703,213.04852,1.0872499999999832,0.5129474832831409,23.641599999999983,12.481909319891788
2018-07-01,194.69816,4.098209999999995,2.150163208332424,33.59267,20.85135025504097,220.0757,7.027180000000016,3.298394187389809,27.32192000000001,14.174518393361732
2018-08-01,205.80748,11.109319999999997,5.705919357429981,42.65800999999999,26.1465820268984,227.29963,7.223929999999996,3.2824750756217047,34.551440000000014,17.925688433183222
2018-09-01,204.20399,-1.6034899999999936,-0.7791213419453917,39.34655000000001,23.86701504038884,227.3573,0.0576700000000016,0.0253717966896829,30.21839,15.32847574332231
2018-10-01,185.41241,-18.79158000000001,-9.202356917707636,14.674530000000004,8.594771119332163,210.54924,-16.80806000000001,-7.39279539297837,9.376280000000008,4.660805309023643
2018-11-01,186.03766,0.6252499999999941,0.3372212248360259,11.586909999999987,6.641937624229182,214.11045,3.5612099999999884,1.6913905744803392,7.342359999999985,3.551012150859441
2018-12-01,168.39309,-17.644569999999987,-9.484407619403507,-6.804290000000009,-3.88378524838671,193.84798,-20.26246999999998,-9.463559578712752,-14.872619999999984,-7.12561194247237
2019-01-01,184.79927,16.406180000000006,9.74278695164986,-3.2926499999999805,-1.7505536654631313,210.34615,16.498169999999988,8.51088053638732,-9.108650000000011,-4.150581349781373
2019-02-01,191.16401,6.364739999999983,3.4441369817099297,6.586240000000004,3.568273687562703,217.18211,6.83596,3.2498621914401573,6.258890000000008,2.9673783664027167
2019-03-01,196.15821,4.994200000000006,2.6125210493335054,16.899010000000004,9.42713679409481,220.10352,2.9214100000000087,1.3451430230602368,13.938880000000012,6.761043018822244
2019-04-01,205.44842,9.290210000000002,4.736080126342915,26.117500000000007,14.563857699497673,228.68127,8.577750000000009,3.897143489572547,21.919380000000015,10.601266993641826
2019-05-01,189.14939,-16.299029999999988,-7.933392722124603,0.2799500000000137,0.1482240853787747,213.27496,-15.40631000000002,-6.737023106439814,1.3136899999999798,0.619778320822469
2019-06-01,203.18606,14.036669999999988,7.420943837038008,12.58610999999999,6.603417262176611,227.77073,14.495769999999991,6.796751948751973,14.72220999999999,6.910261568585405
2019-07-01,207.47949,4.293430000000001,2.113053425023351,12.781329999999995,6.564689671438084,230.90944,3.138710000000003,1.3780128816376027,10.833739999999976,4.922733404914753
2019-08-01,202.08568,-5.393810000000002,-2.5996834675080427,-3.7218000000000018,-1.808389082845775,225.67181,-5.237629999999996,-2.2682615314471315,-1.627820000000014,-0.716156027178757
2019-09-01,203.0109,0.925219999999996,0.4578355081864266,-1.1930900000000122,-0.5842638040520227,229.43422,3.762410000000017,1.66720424673335,2.076920000000001,0.9135048665690528
2019-10-01,210.44727,7.436370000000011,3.663039767815429,25.03486000000001,13.50225694170094,234.18094,4.746719999999982,2.068880570648956,23.631699999999995,11.2238353365702
2019-11-01,219.91633,9.469059999999985,4.4994929133554376,33.87867,18.210651542273755,242.34888,8.167940000000016,3.487875657173473,28.238430000000022,13.188721054950856
2019-12-01,227.71086,7.794530000000009,3.5443161496920257,59.31777,35.22577440677643,249.03149,6.682609999999983,2.757433828454244,55.183509999999984,28.467415549029703
2020-01-01,232.23668,4.52582000000001,1.9875292728682372,47.43741,25.66969555669781,248.7674,-0.2640899999999817,-0.1060468296599685,38.421250000000015,18.26572532941536
2020-02-01,217.42655,-14.810130000000015,-6.377170910297209,26.26254,13.738224051692576,227.89355,-20.873850000000004,-8.390910545352808,10.71144000000001,4.932008442131817
2020-03-01,195.4166,-22.009950000000003,-10.122935768423869,-0.7416100000000085,-0.3780672753895993,196.48157,-31.41198,-13.783619589058135,-23.62195,-10.732200012067048
2020-04-01,225.60308,30.186480000000017,15.44724450225826,20.154660000000007,9.810082744856352,222.28422,25.80265,13.13235129381346,-6.397050000000007,-2.797365083725487
2020-05-01,240.83828,15.235199999999992,6.75309929279334,51.68888999999999,27.32701913550976,233.35014,11.065920000000006,4.978275111026777,20.075180000000017,9.412816206834604
2020-06-01,255.27595,14.437669999999995,5.99475714574942,52.08989,25.636547113517533,238.47507,5.124929999999978,2.196240379371522,10.704340000000002,4.699611754328576
2020-07-01,272.69844,17.42249000000001,6.824963338692896,65.21895,31.43392631242732,251.69629,13.221220000000017,5.544067981613347,20.786850000000012,9.002165524285198
2020-08-01,298.84292,26.144479999999987,9.587322905110856,96.75724,47.879315347826726,269.64352,17.94723000000002,7.130510346417907,43.97171000000003,19.48480406126048
2020-09-01,283.41411,-15.42881,-5.162849432738778,80.40321,39.60536601729267,259.20546,-10.438060000000007,-3.871059093131556,29.77124000000001,12.975937068149646
2020-10-01,276.91931,-6.494799999999998,-2.2916290229868927,66.47203999999999,31.58607854594645,253.23908,-5.966380000000015,-2.301795648903389,19.05814000000001,8.138211418913944
2020-11-01,309.58519,32.665880000000016,11.796172682937865,89.66886000000002,40.774079851187054,283.14047,29.901389999999992,11.807573301877415,40.79158999999999,16.831763365277357
2020-12-01,327.08465,17.49946,5.652550756707709,99.37379,43.64033845377424,295.38631,12.245839999999989,4.3250051820568025,46.35481999999999,18.61403953371519
